"","times","temp","rh","rain","ws","wd","wd_sd","lon","lat","station","YYYY","MM","DD","hh","mm","Datum","Stunde","Minute","T-005","T020","GS200","Akku","Blatt","T005","ss"
"132",2022-01-06 11:00:00,2.60666666666667,87.395,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,11,0,2022-01-06,11,0,2.66,NA,219.676666666667,NA,24.16,2.27833333333333,0
"133",2022-01-06 12:00:00,3.29166666666667,82.9716666666666,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,12,0,2022-01-06,12,0,3.27,NA,236.661666666667,NA,24.145,3.56,0
"134",2022-01-06 13:00:00,3.55333333333333,82.5416666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,13,0,2022-01-06,13,0,3.28666666666667,NA,126.71,NA,24.1366666666667,3.79,0
"135",2022-01-06 14:00:00,3.97166666666667,79.7933333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,14,0,2022-01-06,14,0,3.50333333333333,NA,115.271666666667,NA,24.1366666666667,4.10833333333333,0
"136",2022-01-06 15:00:00,4.05833333333333,76.8483333333333,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,6,15,0,2022-01-06,15,0,3.54,NA,98.19,NA,24.14,3.73333333333333,0
"137",2022-01-06 16:00:00,3.02333333333333,83.19,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,16,0,2022-01-06,16,0,3.15,NA,18.34,NA,24.155,2.12166666666667,0
"138",2022-01-06 17:00:00,1.36,94.775,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,17,0,2022-01-06,17,0,3.07166666666667,NA,0.00833333333333333,NA,24.1516666666667,-1.18833333333333,0
"139",2022-01-06 18:00:00,0.2,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,18,0,2022-01-06,18,0,2.83666666666667,NA,0,NA,24.1533333333333,-2.64833333333333,0
"140",2022-01-06 19:00:00,-0.68,99.9,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,6,19,0,2022-01-06,19,0,2.55833333333333,NA,0,NA,24.1533333333333,-3.25,0
"141",2022-01-06 20:00:00,-0.941666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,20,0,2022-01-06,20,0,2.31666666666667,NA,0,NA,24.1516666666667,-3.29,0
"142",2022-01-06 21:00:00,-1.20333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,21,0,2022-01-06,21,0,2.15166666666667,NA,0.045,NA,24.1633333333333,-2.76666666666667,0
"143",2022-01-06 22:00:00,-1.58833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,22,0,2022-01-06,22,0,2.00833333333333,NA,0,NA,24.1466666666667,-3.80166666666667,0
"144",2022-01-06 23:00:00,-1.16833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,6,23,0,2022-01-06,23,0,1.90166666666667,NA,0,NA,24.1583333333333,-2.31833333333333,0
"145",2022-01-07,-0.955,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,0,0,2022-01-07,0,0,1.88166666666667,NA,0,NA,24.15,-1.87833333333333,0
"146",2022-01-07 01:00:00,-0.956666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,1,0,2022-01-07,1,0,1.86,NA,0,NA,24.16,-1.78833333333333,0
"147",2022-01-07 02:00:00,-0.92,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,2,0,2022-01-07,2,0,1.795,NA,0,NA,24.1616666666667,-2.125,0
"148",2022-01-07 03:00:00,-0.695,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,3,0,2022-01-07,3,0,1.76333333333333,NA,0,NA,24.1533333333333,-1.72166666666667,0
"149",2022-01-07 04:00:00,-0.106666666666667,99.8666666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,4,0,2022-01-07,4,0,1.76166666666667,NA,0,NA,24.155,-0.858333333333333,0
"150",2022-01-07 05:00:00,0.3,98.9983333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,5,0,2022-01-07,5,0,1.81333333333333,NA,0,NA,24.1583333333333,-0.346666666666667,0
"151",2022-01-07 06:00:00,0.52,98.9916666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,6,0,2022-01-07,6,0,1.87833333333333,NA,0,NA,24.1533333333333,-0.156666666666667,0
"152",2022-01-07 07:00:00,1.035,95.99,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,7,0,2022-01-07,7,0,1.94,NA,0.02,NA,24.155,0.413333333333333,0
"153",2022-01-07 08:00:00,1.54333333333333,91.9933333333333,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,7,8,0,2022-01-07,8,0,1.905,NA,0.00166666666666667,NA,24.155,0.94,0
"154",2022-01-07 09:00:00,0.811666666666667,99.8466666666666,0.2,0,TRUE,20,9.916,51.41866,1,2022,1,7,9,0,2022-01-07,9,0,2.05666666666667,NA,2.51,NA,24.165,0.39,0
"155",2022-01-07 10:00:00,0.848333333333333,99.9,0.6,0,TRUE,20,9.916,51.41866,1,2022,1,7,10,0,2022-01-07,10,0,2.16333333333333,NA,17.955,NA,24.1516666666667,0.558333333333333,0
"156",2022-01-07 11:00:00,1.445,99.345,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,7,11,0,2022-01-07,11,0,2.23333333333333,NA,24.1433333333333,NA,24.1416666666667,1.145,0
"157",2022-01-07 12:00:00,1.86,96.475,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,12,0,2022-01-07,12,0,2.32166666666667,NA,34.35,NA,24.1516666666667,1.55333333333333,0
"158",2022-01-07 13:00:00,2.32666666666667,93.6966666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,13,0,2022-01-07,13,0,2.675,NA,78.9533333333333,NA,24.1533333333333,2.42666666666667,0
"159",2022-01-07 14:00:00,2.685,89.8233333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,14,0,2022-01-07,14,0,3.02833333333333,NA,79.0966666666667,NA,24.1466666666667,2.91333333333333,0
"160",2022-01-07 15:00:00,2.52666666666667,89.4483333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,15,0,2022-01-07,15,0,2.99833333333333,NA,20.655,NA,24.1433333333333,2.315,0
"161",2022-01-07 16:00:00,2.505,89.855,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,7,16,0,2022-01-07,16,0,2.93166666666667,NA,10.565,NA,24.1583333333333,2.22666666666667,0
"162",2022-01-07 17:00:00,2.34666666666667,91.94,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,17,0,2022-01-07,17,0,2.91666666666667,NA,0.141666666666667,NA,24.1583333333333,1.91833333333333,0
"163",2022-01-07 18:00:00,1.96666666666667,93.47,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,18,0,2022-01-07,18,0,2.79833333333333,NA,0.0266666666666667,NA,24.1433333333333,1.16833333333333,0
"164",2022-01-07 19:00:00,2.25,95.4833333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,19,0,2022-01-07,19,0,2.83,NA,0.00166666666666667,NA,24.1516666666667,1.78666666666667,0
"165",2022-01-07 20:00:00,2.03166666666667,95.58,0.8,0,TRUE,20,9.916,51.41866,1,2022,1,7,20,0,2022-01-07,20,0,2.86,NA,0,NA,24.155,1.57333333333333,0
"166",2022-01-07 21:00:00,0.958333333333333,99.9,0.8,0,TRUE,20,9.916,51.41866,1,2022,1,7,21,0,2022-01-07,21,0,2.68,NA,0.005,NA,24.15,0.49,0
"167",2022-01-07 22:00:00,1.62166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,22,0,2022-01-07,22,0,2.65333333333333,NA,0.226666666666667,NA,24.155,1.25166666666667,0
"168",2022-01-07 23:00:00,2.01666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,7,23,0,2022-01-07,23,0,2.55166666666667,NA,0,NA,24.16,1.605,0
"169",2022-01-08,1.44,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,0,0,2022-01-08,0,0,2.50166666666667,NA,0,NA,24.15,0.521666666666667,0
"170",2022-01-08 01:00:00,1.33333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,1,0,2022-01-08,1,0,2.46666666666667,NA,0,NA,24.16,0.523333333333333,0
"171",2022-01-08 02:00:00,1.55,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,2,0,2022-01-08,2,0,2.46666666666667,NA,0.105,NA,24.1683333333333,0.876666666666667,0
"172",2022-01-08 03:00:00,1.56666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,3,0,2022-01-08,3,0,2.35166666666667,NA,0,NA,24.1466666666667,1.03666666666667,0
"173",2022-01-08 04:00:00,1.47666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,4,0,2022-01-08,4,0,2.395,NA,0,NA,24.155,0.663333333333333,0
"174",2022-01-08 05:00:00,1.27166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,5,0,2022-01-08,5,0,2.39,NA,0.0183333333333333,NA,24.1566666666667,0.456666666666667,0
"175",2022-01-08 06:00:00,0.878333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,6,0,2022-01-08,6,0,2.38333333333333,NA,0.00333333333333333,NA,24.165,-0.0216666666666667,0
"176",2022-01-08 07:00:00,1.09166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,7,0,2022-01-08,7,0,2.26166666666667,NA,0.221666666666667,NA,24.1633333333333,0.325,0
"177",2022-01-08 08:00:00,1.635,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,8,0,2022-01-08,8,0,2.22333333333333,NA,0.121666666666667,NA,24.1483333333333,0.996666666666667,0
"178",2022-01-08 09:00:00,1.5,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,9,0,2022-01-08,9,0,2.35166666666667,NA,5.68,NA,24.15,0.765,0
"179",2022-01-08 10:00:00,1.73166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,10,0,2022-01-08,10,0,2.49666666666667,NA,29.9133333333333,NA,24.16,1.46333333333333,0
"180",2022-01-08 11:00:00,2.54,96.0516666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,11,0,2022-01-08,11,0,2.81666666666667,NA,72.8533333333333,NA,24.1483333333333,2.635,0
"181",2022-01-08 12:00:00,4.20833333333333,82.5,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,12,0,2022-01-08,12,0,3.46333333333333,NA,242.675,NA,24.1433333333333,4.72333333333333,0
"182",2022-01-08 13:00:00,3.83833333333333,79.1366666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,13,0,2022-01-08,13,0,3.81666666666667,NA,100.553333333333,NA,24.1516666666667,4.29,0
"183",2022-01-08 14:00:00,3.44166666666667,73.115,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,14,0,2022-01-08,14,0,3.53666666666667,NA,76.045,NA,24.16,3.38833333333333,0
"184",2022-01-08 15:00:00,3.28166666666667,68.3366666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,15,0,2022-01-08,15,0,3.29833333333333,NA,70.48,NA,24.165,3.04666666666667,0
"185",2022-01-08 16:00:00,2.67833333333333,69.6916666666666,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,16,0,2022-01-08,16,0,3.01666666666667,NA,10.9416666666667,NA,24.155,2.135,0
"186",2022-01-08 17:00:00,2.32333333333333,71.83,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,17,0,2022-01-08,17,0,2.89833333333333,NA,0.131666666666667,NA,24.155,1.835,0
"187",2022-01-08 18:00:00,2.25166666666667,71.9266666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,18,0,2022-01-08,18,0,2.86166666666667,NA,0,NA,24.1433333333333,1.73833333333333,0
"188",2022-01-08 19:00:00,2.30333333333333,74.4766666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,19,0,2022-01-08,19,0,2.84,NA,0,NA,24.1616666666667,1.765,0
"189",2022-01-08 20:00:00,2.11333333333333,83.8466666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,20,0,2022-01-08,20,0,2.815,NA,0,NA,24.155,1.59666666666667,0
"190",2022-01-08 21:00:00,2.26833333333333,85.5833333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,21,0,2022-01-08,21,0,2.79166666666667,NA,0,NA,24.155,1.825,0
"191",2022-01-08 22:00:00,2.53,84.94,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,22,0,2022-01-08,22,0,2.81,NA,0,NA,24.1366666666667,2.05333333333333,0
"192",2022-01-08 23:00:00,2.59666666666667,84.0666666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,8,23,0,2022-01-08,23,0,2.835,NA,0,NA,24.1533333333333,2.16666666666667,0
"193",2022-01-09,2.57166666666667,84.85,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,0,0,2022-01-09,0,0,2.815,NA,0,NA,24.16,2.05166666666667,0
"194",2022-01-09 01:00:00,2.25166666666667,87.395,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,1,0,2022-01-09,1,0,2.73333333333333,NA,0,NA,24.145,1.715,0
"195",2022-01-09 02:00:00,2.44166666666667,87.7266666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,2,0,2022-01-09,2,0,2.74333333333333,NA,0,NA,24.1616666666667,2.01,0
"196",2022-01-09 03:00:00,2.20833333333333,95.835,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,3,0,2022-01-09,3,0,2.775,NA,0,NA,24.1333333333333,1.78166666666667,0
"197",2022-01-09 04:00:00,2.225,97.5883333333334,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,4,0,2022-01-09,4,0,2.79666666666667,NA,0,NA,24.1616666666667,1.79833333333333,0
"198",2022-01-09 05:00:00,2.35,98.9466666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,5,0,2022-01-09,5,0,2.84333333333333,NA,0,NA,24.1466666666667,1.93,0
"199",2022-01-09 06:00:00,2.11333333333333,81.6233333333333,0.3,0,TRUE,20,9.916,51.41866,1,2022,1,9,6,0,2022-01-09,6,0,2.86833333333333,NA,0,NA,24.1533333333333,1.75,0
"200",2022-01-09 07:00:00,1.80833333333333,99.6583333333333,0.5,0,TRUE,20,9.916,51.41866,1,2022,1,9,7,0,2022-01-09,7,0,2.84166666666667,NA,0,NA,24.1366666666667,1.46333333333333,0
"201",2022-01-09 08:00:00,1.87666666666667,99.9,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,9,8,0,2022-01-09,8,0,2.85166666666667,NA,0.0816666666666667,NA,24.1533333333333,1.59333333333333,0
"202",2022-01-09 09:00:00,2.07,99.9,0.5,0,TRUE,20,9.916,51.41866,1,2022,1,9,9,0,2022-01-09,9,0,2.875,NA,3.50333333333333,NA,24.1483333333333,1.83833333333333,0
"203",2022-01-09 10:00:00,2.13166666666667,99.9,0.3,0,TRUE,20,9.916,51.41866,1,2022,1,9,10,0,2022-01-09,10,0,2.85,NA,12.235,NA,24.1583333333333,2.01666666666667,0
"204",2022-01-09 11:00:00,2.21333333333333,99.9,0.7,0,TRUE,20,9.916,51.41866,1,2022,1,9,11,0,2022-01-09,11,0,2.96,NA,16.4133333333333,NA,24.1383333333333,2.125,0
"205",2022-01-09 12:00:00,2.80833333333333,99.9,1.5,0,TRUE,20,9.916,51.41866,1,2022,1,9,12,0,2022-01-09,12,0,3.11833333333333,NA,21.0883333333333,NA,24.1533333333333,2.69833333333333,0
"206",2022-01-09 13:00:00,3.78666666666667,99.9,1.6,0,TRUE,20,9.916,51.41866,1,2022,1,9,13,0,2022-01-09,13,0,3.32,NA,19.395,NA,24.1583333333333,3.56666666666667,0
"207",2022-01-09 14:00:00,3.97833333333333,99.9,0.4,0,TRUE,20,9.916,51.41866,1,2022,1,9,14,0,2022-01-09,14,0,3.465,NA,30.345,NA,24.1566666666667,3.77833333333333,0
"208",2022-01-09 15:00:00,4.07666666666667,99.7083333333333,0.2,0,TRUE,20,9.916,51.41866,1,2022,1,9,15,0,2022-01-09,15,0,3.46333333333333,NA,20.9216666666667,NA,24.1516666666667,3.74833333333333,0
"209",2022-01-09 16:00:00,4.24666666666667,98.875,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,16,0,2022-01-09,16,0,3.46666666666667,NA,16.685,NA,24.1533333333333,3.77666666666667,0
"210",2022-01-09 17:00:00,4.11,96.4083333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,17,0,2022-01-09,17,0,3.30833333333333,NA,2.91166666666667,NA,24.1566666666667,3.215,0
"211",2022-01-09 18:00:00,3.66666666666667,98.115,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,18,0,2022-01-09,18,0,3.23333333333333,NA,0.233333333333333,NA,24.155,2.79166666666667,0
"212",2022-01-09 19:00:00,3.55666666666667,98.235,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,19,0,2022-01-09,19,0,3.28833333333333,NA,0.156666666666667,NA,24.1433333333333,2.95666666666667,0
"213",2022-01-09 20:00:00,3.265,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,20,0,2022-01-09,20,0,3.255,NA,0.00333333333333333,NA,24.1516666666667,2.59,0
"214",2022-01-09 21:00:00,3.09166666666667,98.05,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,21,0,2022-01-09,21,0,3.17166666666667,NA,0,NA,24.17,2.49166666666667,0
"215",2022-01-09 22:00:00,2.955,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,22,0,2022-01-09,22,0,3.19833333333333,NA,0,NA,24.1633333333333,2.37666666666667,0
"216",2022-01-09 23:00:00,3,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,9,23,0,2022-01-09,23,0,3.14,NA,0.0883333333333333,NA,24.1533333333333,2.36166666666667,0
"217",2022-01-10,3.44666666666667,99.6316666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,0,0,2022-01-10,0,0,3.145,NA,0.045,NA,24.1516666666667,2.78166666666667,0
"218",2022-01-10 01:00:00,3.085,98.2266666666666,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,1,0,2022-01-10,1,0,3.13166666666667,NA,0.0133333333333333,NA,24.1466666666667,2.15666666666667,0
"219",2022-01-10 02:00:00,2.93166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,2,0,2022-01-10,2,0,3.15166666666667,NA,0.00166666666666667,NA,24.155,2.13333333333333,0
"220",2022-01-10 03:00:00,2.825,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,3,0,2022-01-10,3,0,3.14166666666667,NA,0.00333333333333333,NA,24.145,2.13333333333333,0
"221",2022-01-10 04:00:00,3.11666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,4,0,2022-01-10,4,0,3.16166666666667,NA,0.23,NA,24.14,2.515,0
"222",2022-01-10 05:00:00,3.28833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,5,0,2022-01-10,5,0,3.18833333333333,NA,0.095,NA,24.155,2.705,0
"223",2022-01-10 06:00:00,3.31333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,6,0,2022-01-10,6,0,3.21333333333333,NA,0.02,NA,24.1416666666667,2.605,0
"224",2022-01-10 07:00:00,3.18,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,7,0,2022-01-10,7,0,3.19333333333333,NA,0.08,NA,24.1466666666667,2.26833333333333,0
"225",2022-01-10 08:00:00,3.325,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,8,0,2022-01-10,8,0,3.21833333333333,NA,0.19,NA,24.1316666666667,2.585,0
"226",2022-01-10 09:00:00,3.38,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,9,0,2022-01-10,9,0,3.20833333333333,NA,15.6933333333333,NA,24.1533333333333,2.54,0
"227",2022-01-10 10:00:00,3.925,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,10,0,2022-01-10,10,0,3.41,NA,35.595,NA,24.1616666666667,3.725,0
"228",2022-01-10 11:00:00,4.41666666666667,99.5483333333333,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,10,11,0,2022-01-10,11,0,3.79,NA,61.19,NA,24.165,4.565,0
"229",2022-01-10 12:00:00,4.89833333333333,98.1183333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,12,0,2022-01-10,12,0,4.23666666666667,NA,115.133333333333,NA,24.1516666666667,5.32333333333333,0
"230",2022-01-10 13:00:00,5.21333333333333,97.03,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,13,0,2022-01-10,13,0,4.54833333333333,NA,95.84,NA,24.16,5.58333333333333,0
"231",2022-01-10 14:00:00,5.47666666666667,95.3233333333333,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,14,0,2022-01-10,14,0,4.69,NA,56.4933333333333,NA,24.155,5.67166666666667,0
"232",2022-01-10 15:00:00,5.61666666666667,89.0766666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,15,0,2022-01-10,15,0,4.715,NA,54.3733333333333,NA,24.15,5.68166666666667,0
"233",2022-01-10 16:00:00,5.24833333333333,91.1166666666667,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,16,0,2022-01-10,16,0,4.585,NA,14.95,NA,24.1433333333333,4.89,0
"234",2022-01-10 17:00:00,4.50833333333333,96.21,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,17,0,2022-01-10,17,0,4.245,NA,0.396666666666667,NA,24.1516666666667,3.555,0
"235",2022-01-10 18:00:00,3.01666666666667,98.05,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,18,0,2022-01-10,18,0,3.695,NA,0,NA,24.1616666666667,0.811666666666667,0
"236",2022-01-10 19:00:00,2.47666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,19,0,2022-01-10,19,0,3.44,NA,0.183333333333333,NA,24.1483333333333,1.22833333333333,0
"237",2022-01-10 20:00:00,2.92666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,20,0,2022-01-10,20,0,3.51166666666667,NA,0.0883333333333333,NA,24.145,2.12333333333333,0
"238",2022-01-10 21:00:00,2.89833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,21,0,2022-01-10,21,0,3.535,NA,0.00333333333333333,NA,24.1666666666667,2.05,0
"239",2022-01-10 22:00:00,3.005,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,22,0,2022-01-10,22,0,3.50833333333333,NA,0.0516666666666667,NA,24.1566666666667,2.11166666666667,0
"240",2022-01-10 23:00:00,2.60666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,10,23,0,2022-01-10,23,0,3.38833333333333,NA,0,NA,24.1416666666667,1.18,0
"241",2022-01-11,1.55,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,0,0,2022-01-11,0,0,3.15333333333333,NA,0,NA,24.1566666666667,-0.075,0
"242",2022-01-11 01:00:00,0.881666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,1,0,2022-01-11,1,0,2.96833333333333,NA,0,NA,24.155,-0.548333333333333,0
"243",2022-01-11 02:00:00,0.0683333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,2,0,2022-01-11,2,0,2.775,NA,0,NA,24.16,-1.76,0
"244",2022-01-11 03:00:00,0.00666666666666664,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,3,0,2022-01-11,3,0,2.56833333333333,NA,0.01,NA,24.1566666666667,-1.19,0
"245",2022-01-11 04:00:00,0.248333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,4,0,2022-01-11,4,0,2.47166666666667,NA,0.04,NA,24.1566666666667,-0.0466666666666667,0
"246",2022-01-11 05:00:00,0.326666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,5,0,2022-01-11,5,0,2.53666666666667,NA,0.015,NA,24.1533333333333,0.125,0
"247",2022-01-11 06:00:00,0.468333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,6,0,2022-01-11,6,0,2.62666666666667,NA,0.0133333333333333,NA,24.1616666666667,0.336666666666667,0
"248",2022-01-11 07:00:00,0.853333333333333,99.9,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,11,7,0,2022-01-11,7,0,2.69333333333333,NA,0.0166666666666667,NA,24.1533333333333,0.611666666666667,0
"249",2022-01-11 08:00:00,0.598333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,8,0,2022-01-11,8,0,2.61666666666667,NA,0.055,NA,24.1433333333333,-0.538333333333333,0
"250",2022-01-11 09:00:00,0.0416666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,9,0,2022-01-11,9,0,2.385,NA,16.7933333333333,NA,24.1533333333333,-1.625,0
"251",2022-01-11 10:00:00,0.345,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,10,0,2022-01-11,10,0,2.33,NA,47.75,NA,24.165,0.31,0
"252",2022-01-11 11:00:00,1.08833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,11,0,2022-01-11,11,0,2.785,NA,68.2433333333333,NA,24.1583333333333,1.63333333333333,0
"253",2022-01-11 12:00:00,1.44666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,12,0,2022-01-11,12,0,3.30833333333333,NA,80.7716666666667,NA,24.155,2.02,0
"254",2022-01-11 13:00:00,2.105,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,13,0,2022-01-11,13,0,3.72333333333333,NA,97.9333333333333,NA,24.1483333333333,2.85,0
"255",2022-01-11 14:00:00,2.05666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,14,0,2022-01-11,14,0,4.015,NA,79.735,NA,24.16,2.87833333333333,0
"256",2022-01-11 15:00:00,1.485,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,15,0,2022-01-11,15,0,3.70666666666667,NA,21.3983333333333,NA,24.155,1.755,0
"257",2022-01-11 16:00:00,0.853333333333333,99.9,0.1,0,TRUE,20,9.916,51.41866,1,2022,1,11,16,0,2022-01-11,16,0,3.38333333333333,NA,13.1433333333333,NA,24.15,1.045,0
"258",2022-01-11 17:00:00,0.788333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,17,0,2022-01-11,17,0,3.22833333333333,NA,0.498333333333333,NA,24.145,0.86,0
"259",2022-01-11 18:00:00,0.786666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,18,0,2022-01-11,18,0,3.12833333333333,NA,0.00166666666666667,NA,24.1483333333333,0.826666666666667,0
"260",2022-01-11 19:00:00,0.48,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,19,0,2022-01-11,19,0,3.075,NA,0.00166666666666667,NA,24.1533333333333,0.553333333333333,0
"261",2022-01-11 20:00:00,-0.04,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,20,0,2022-01-11,20,0,2.95166666666667,NA,0.03,NA,24.1566666666667,0.0766666666666667,0
"262",2022-01-11 21:00:00,-0.02,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,21,0,2022-01-11,21,0,2.89666666666667,NA,0.04,NA,24.1566666666667,0.085,0
"263",2022-01-11 22:00:00,0.0966666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,1,11,22,0,2022-01-11,22,0,2.91333333333333,NA,0.02,NA,24.155,0.185,0
